Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Denmark,DNK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.77069869920651,11.6933114849006,10.5045544990979,10.9982550300388,11.7169488953513,10.9245408267288,13.7146519315518,11.6476885201886,11.2273041516574,10.3626636406223,9.61317555419716,9.87509234839328,9.68193192955788,10.3882734936947,9.36270101912787,8.69007693057132,10.1129141598949,9.20201511030611,8.54335109757298,8.05889560110771,8.40721667045503,7.29638320804399,6.51480084670286,6.86256503195408,5.9357124821143,..,..,..
Djibouti,DJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.54657366725497,0.513632828206261,0.506776640750243,0.50395718639601,0.489038604293936,0.482815345469774,0.48423755829742,0.493776410728146,0.463350631490482,0.450453435871213,0.475248890722201,0.500470171732102,0.535636225729375,0.55588803279661,0.528103722079216,0.529037834470044,0.515825010550007,0.570843659887176,0.606017007439236,0.552127049376225,0.607471573619567,0.546278770857464,0.586763278993628,0.678855967739058,0.791961752491876,..,..,..
Dominica,DMA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.827228378873756,0.828209254397109,0.826715513597295,0.875424799887656,0.92480349712076,1.13039457459926,1.03085248436292,1.14022020267692,1.09556124626547,1.15408494628271,1.47362075894139,1.57901535811684,1.47049725022915,1.67411867090865,1.61521192401142,1.66146091438119,1.60544861383761,2.1707399577167,1.85738807440133,1.85334624942088,1.95053191489362,1.78957862740177,1.88327966242852,1.82337016574586,1.86428591057737,..,..,..
Dominican Republic,DOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.28484027681204,1.37106623847095,1.46266564960191,1.54552848893084,1.60906105105447,2.01274614905967,2.15796875694737,2.20510378427218,2.21751536062437,2.20217194883637,2.3113012579558,2.27850763574082,2.41510990643984,2.39907055942621,2.01135175466368,2.0177783844792,2.111060875192,2.22774322460456,2.14924225757846,2.07081010811283,2.123958664314,2.11709004452436,2.17854455216422,2.08543251745694,2.0699866344335,..,..,..
Early-demographic dividend,EAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.40325601890539,1.48215844437029,1.49652922252687,1.53862834394819,1.56141869195035,1.55420505235043,1.60394211005183,1.6162296778994,1.62834633568334,1.67896078434969,1.71211190477899,1.70339711277269,1.70594111028349,1.7653565378987,1.82510641979969,1.85868413257951,1.93022013785169,1.97591264014637,2.07957472508864,2.12852237731529,2.11982654072511,2.20137008449608,2.29594268221608,2.21086506287639,2.29530215229644,..,..,..
East Asia & Pacific,EAS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.58239558427446,2.65922430101583,2.75495037207158,2.87434017091588,3.00094871905814,3.15259987912929,3.26426393024229,3.28338471013794,3.07958542625395,3.11295149221761,3.19835389029834,3.23483071466449,3.42446255026094,3.76286473250361,4.11996418830326,4.39808678913741,4.67111195689022,4.91876748267732,5.15511661700837,5.30529821037899,5.70178297685016,6.19002516825398,6.3070918410316,6.33045047960886,6.29352625307985,..,..,..
East Asia & Pacific (excluding high income),EAP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.78512156529697,1.86950056911522,1.94734748674978,2.06525401283721,2.16261957168172,2.3272178693405,2.4171855801622,2.42133134476764,2.2571717787181,2.25189040652116,2.31133093937736,2.3688620258682,2.5612985925077,2.94277847224624,3.32225270010417,3.66156057279898,3.96561658968248,4.22108660431791,4.50265643418732,4.72637764232768,5.1060445087073,5.64163635499887,5.77322448528528,5.79045974876772,5.77547834477085,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.78151318705876,1.86572053721832,1.94344777467645,2.06116832414471,2.15837654238421,2.32265533787772,2.41241656151183,2.41649585782934,2.25260476201197,2.24450457580814,2.30216825633959,2.35936459120414,2.5562505466979,2.94210217297,3.32586794682467,3.66807407339882,3.97555863603045,4.24117048507479,4.52284936561347,4.749791282425,5.13658805605719,5.68848786862672,5.82125352176721,5.84531756868058,5.82786717938883,..,..,..
Ecuador,ECU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.64686955714135,1.57708142345992,2.08120540270868,2.21033882855964,1.21933341722876,1.99655410917433,2.07054756549826,1.53967964593354,1.84648038024036,1.73372769754485,1.64060597076666,1.79858466142084,1.90867147182617,2.02918943917127,2.1500418922863,2.20336640812719,2.06617729182358,2.24478811059387,2.3442302583647,2.45510427107246,2.44136175575121,2.54391117556386,2.47349501603991,2.61768904438367,2.76170217502084,..,..,..
"Egypt, Arab Rep.",EGY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.32277721735697,1.33978927495545,1.35360475502376,1.5202864840118,1.36509701580484,1.50238233481525,1.571310296498,1.63568166203452,1.81428671673163,1.82717704302223,2.02166057648738,1.76129617529547,1.75221594212039,1.9999941337036,2.0019622747896,2.17780538053867,2.28491225993438,2.37740825673223,2.45308047677171,2.50693511001549,2.41019138031345,2.5281673247975,2.47192818505753,2.376329651912,2.19898024634231,..,..,..
El Salvador,SLV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.478002406857947,0.595487000570902,0.614524368969235,0.693340336134454,0.828637795325292,0.895981814666069,0.805561074943692,0.955842385018214,1.005795242049,0.978254947008568,0.978678941023167,1.00709655768188,1.01670722857066,1.09736089631895,1.06084830709367,1.0704862745007,1.13040763955553,1.14709125951861,1.0712393710228,1.04980108438988,1.04752291542098,1.0735900822923,1.07099751400282,0.996713368594016,1.00064462317564,..,..,..
Equatorial Guinea,GNQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.154636566818009,0.324569247249355,0.346438960513943,0.210384394721744,0.0677484911934967,0.254213452545304,0.216941253704683,0.531902040996188,0.291199686591738,0.789420244161251,0.740177398534647,4.83765525304723,7.47258957363893,8.66318990053425,7.19925305283954,6.22209061727124,6.00353059830829,5.78352808964377,5.18537846981523,5.08234968007207,4.91964285714286,6.16274628126603,4.92537981673283,4.76415691499669,4.7338165294876,..,..,..
Eritrea,ERI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,0.280482251657217,0.302600934126691,0.324765376740121,0.273747607825771,0.183109853133608,0.187666154997346,0.179415768858828,0.180355057470081,0.167390159847221,0.194225396005901,0.199571194179893,0.193096913157372,0.137963993933087,0.13949908170115,0.0978990397473348,0.119104459190401,0.116920680325405,0.132758693898348,..,..,..,..,..,..
Estonia,EST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,15.5760512585359,13.0567394493644,13.0205461281054,12.1958174455011,12.9625217399904,12.9383302311125,11.7669410946531,10.9041132347991,10.6362516419289,11.2167089902494,10.7935041867546,12.4933538578265,12.6839903122821,12.3670151870237,12.0099620584938,13.9548840886714,13.0818344314893,10.9143201837372,13.5996890666366,14.0167329722872,13.3240003749917,15.0937179674916,14.848819173174,..,..,..
Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0627606499917773,0.0599131496198106,0.057439132703663,0.0565808844929094,0.0404201985949301,0.0447258483179515,0.0483518357523169,0.0500347921205646,0.0512727053193219,0.0488441268938296,0.0533483376422177,0.0635506725964659,0.0641360438866842,0.0687450561818445,0.0709573228758072,0.0667187100023078,0.0698049322054751,0.0742450572070568,0.0790840480985417,0.0776191388306392,0.0750938597422405,0.0858039683295198,0.0926228641124991,0.112072453123652,0.119124014522654,..,..,..
Euro area,EMU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,8.46909749484069,8.21256253492306,8.00936918178725,7.94637961023082,8.0961736699803,8.28378977476047,8.15963955451069,8.29042995403529,8.17677621963495,8.20701372531262,8.3780615051632,8.33592940827107,8.41274612244423,8.4442749731526,8.3516716490364,8.31724478898161,8.13103613235733,7.90520382141959,7.28491754913566,7.42563425737053,7.16133783137691,6.9969283537829,6.84456835882465,6.47562123823682,..,..,..
Europe & Central Asia,ECS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,8.99702232042975,8.53144233140673,7.97521271191031,7.91239581372982,7.95517359461622,7.64622377116196,7.61716132397791,7.55358007009065,7.60423601052365,7.68972234015182,7.66123339044081,7.86251595299547,7.88959006347903,7.86836266129779,7.99993863933859,7.93646042368161,7.89088665681404,7.21663333825767,7.54072104002737,7.49902021753262,7.47233710543333,7.28879311497525,6.91620941637548,..,..,..
Europe & Central Asia (excluding high income),ECA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,9.60557104677376,8.79499005703477,7.69519842576641,7.45447823074749,7.28403373650017,6.81637360084836,6.71325198490398,6.73801759394398,6.83122316318901,6.83847698311539,6.8878720750939,7.19067343394356,7.26479591690272,7.30577695453017,7.57402139925742,7.67198567078197,7.78760803008978,7.0572234367181,7.52021521510016,7.84697587515979,7.95745760888938,7.6944919846253,7.38552481686205,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,9.57087436512329,8.82816543180287,7.78113812594895,7.58521318107626,7.45667932123942,7.01620303872365,6.86574895245975,6.86558539814003,6.91829156663374,6.92977907399455,6.95997852423488,7.25336408861902,7.32621780681613,7.35934939275158,7.64225613131745,7.72119258438679,7.82782023865929,7.12111808754188,7.58786057506964,7.88748110135767,7.94994050858905,7.71504531575162,7.39582069058737,..,..,..
European Union,EUU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.57895636461408,8.58620359562293,8.3138444715816,8.17008962133165,8.03907960687522,8.15215597394506,8.36270590784035,8.1561399247628,8.15676082221558,7.99133860710645,8.01342598156734,8.17264866798588,8.10374505793346,8.22247444731916,8.20809825320977,8.14276293630191,8.1766708339817,8.00815616768209,7.802386269772,7.1556477407987,7.35452058564256,7.07937397437106,6.91769150790476,6.75389512903528,6.37960860062395,..,..,..
Faroe Islands,FRO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.9472202378451,14.0631308342289,13.780153287616,12.5011363636364,12.4479783783784,12.4251086012163,13.0571887619957,12.7648483276037,13.3832116788321,13.4376717728018,14.587921621736,16.0488153852628,15.1995227030082,15.287447367324,15.5384583428536,14.9611473542508,14.0213504743402,14.229607001321,13.0086418479942,11.8663355112641,12.9912255406797,11.6932397959184,12.13140590967,13.9166512811045,12.2378485729495,..,..,..
Fiji,FJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.11726971788073,0.912420986222472,1.00475064167912,0.995641209706686,0.977014811922154,0.983543477868415,1.04707855944605,0.999006129707641,0.962208630351799,0.973023977859724,1.03967712946995,1.29706786143269,1.09242470494342,1.28425917308738,1.65346903662718,1.33415711770382,1.47138967212184,1.38806342026708,1.06095762088837,0.929697981259837,1.4199790685505,1.25604495978484,1.2131042266677,1.30887617012328,1.32057470823182,..,..,..
Finland,FIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.3771689611267,10.7104772086307,9.41552108769709,9.94837506441891,11.2460279230939,10.3201433496679,11.9586361634423,11.6605782092227,11.0582844894866,10.7295164006246,10.1284741400511,10.996742102171,11.8606758299719,13.2610969393138,12.8326749770283,10.4164380522202,12.5706384483281,12.0984818632864,10.6371591894379,9.95519427234709,11.5752816522205,10.5444747406961,9.07543335566445,8.68178012315563,8.66072124349448,..,..,..
Fragile and conflict affected situations,FCS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.732926541679458,0.739504541555117,0.75801044757392,0.765686573022694,0.807647301372743,0.795648322384467,0.765731053216007,0.758567106938444,0.776991181390041,0.773507493842441,0.75834541110818,0.782254133341552,0.743101064415229,0.792787006479118,0.850752989560446,0.836936577040773,0.790995840892572,0.712353785418158,0.792740323439872,0.811890650932598,0.833550528191847,0.817418848876395,0.833300418120605,0.870957191937991,0.877975707067812,..,..,..
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.42067090678677,6.67168905043982,6.21725902456699,6.089252756977,5.69923150922093,5.86411829088622,6.2809536074279,5.86281159941513,6.27126746876298,6.09815783725656,5.94666546275395,6.1530605991809,6.06866447158945,6.11599810786062,6.12007856802886,6.09959885469542,5.90626638550961,5.76638516981015,5.69050141507597,5.43835672666487,5.42898086189895,5.07791149059709,5.07506388727506,5.06218070805864,4.5720882491356,..,..,..
French Polynesia,PYF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.19973787019534,2.14193925233645,2.01870256155428,2.04167126640908,2.07979052741529,1.99371270841465,1.97327654218521,2.01599688912131,1.95893614040004,2.12509444005632,2.39564103212537,2.81173193850949,2.88862721729264,3.09888570980165,3.02943501141893,3.22264855660962,3.200048869031,3.13798859528615,3.20470098298116,3.18952409999209,3.20393547905309,3.08479004458148,2.99619069351461,3.00301248866661,2.91513481726706,..,..,..
Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.72521770362062,4.63706026131056,4.90915976892053,4.83835932773891,4.14617210575981,4.25736992662988,4.28587048045142,4.19884025898081,4.25177933512291,4.00361850241469,3.81258721718887,3.80278770046401,3.53269252608719,3.49541541366687,3.43527988828658,3.48372918754267,2.88823291649479,2.76528361333957,2.71610005395692,2.67845740423531,2.93322440419215,2.92996822228023,2.90551833230211,2.90571962024376,2.7682657208219,..,..,..
"Gambia, The",GMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.191987853509132,0.189240994930979,0.183402775084259,0.185466867917942,0.180374005742509,0.185719122547535,0.180556720658553,0.175521575224988,0.183200912360975,0.193255090261163,0.199448144407896,0.199153086001913,0.220912205675225,0.213922820511684,0.209756659108963,0.203129197814159,0.206588639596625,0.228723501022665,0.23083624790063,0.232603869330796,0.255713888079596,0.256174689912693,0.252317680516057,0.232722215170675,0.267684889136388,..,..,..
Georgia,GEO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,3.14669005847953,2.0264783856977,1.25134791015304,0.486454583861428,0.88098243105652,0.979139818165769,1.10566509928019,0.975944974733296,1.0266570853043,0.859400875433157,0.777669956392013,0.87731760055801,1.01846713780919,1.20949737470167,1.48683728239845,1.57298309652131,1.28208511166253,1.56893765711413,1.60839887926643,2.05730529032258,2.2069108496732,2.08113903601695,2.41154199087738,..,..,..
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,11.62264617136,11.0633202537022,10.8142489332599,10.6283919217025,10.579466630515,10.8602336004331,10.5111125988271,10.4252731613799,10.0177587659515,10.0956398829225,10.3662866966788,10.058672497298,9.96935452533021,9.89868236878404,9.66637223430522,9.91147601151208,9.48803988827902,9.50632117752826,8.81859556166104,9.27963401169499,9.1248592104965,9.19929975724339,9.39062341958994,8.88937039483839,..,..,..
Ghana,GHA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.260957010608234,0.261623547143877,0.257527133921466,0.286044063221231,0.303371966520381,0.314836871788835,0.326465610061628,0.361518539694785,0.35497929919196,0.354443095785321,0.332065263822419,0.356285126795648,0.37250620115253,0.37321408327237,0.350161074700465,0.324620094625343,0.423190166154723,0.432928115385002,0.392218773284621,0.322460194769617,0.40616280838234,0.391342521848358,0.461562599908002,0.55493014926488,0.536533377780147,..,..,..
Gibraltar,GIB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.90375120010972,6.77865260851705,7.98829095612512,8.04628160550923,9.44502425154708,9.1227982883869,9.29362780593772,9.58880826305812,10.0005843966105,10.2942467167887,10.7022771007056,10.9867406132466,11.0437801166624,11.2137137452711,12.0715763732129,12.4576281751597,12.9439559078524,12.7459550907413,12.9956006354638,14.0199660152931,14.0320286842026,13.5022002694207,13.7418433810189,14.5244893736514,15.5134849286092,..,..,..
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.28452164170849,7.17663981537854,7.26025772903919,7.23800623589026,7.41079235630208,7.45887964319396,7.56365413618882,7.85250691311411,8.18536787758865,8.05045281887672,8.47843382003456,8.63601427417748,8.59197018681489,8.76074512699864,8.86796719458015,8.98083944811261,8.82779621939824,8.89229344181771,8.66282428137396,8.27789234499236,7.54018386811447,7.18976291454789,7.24700735925025,6.33661458954141,6.18033726778447,..,..,..
Greenland,GRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.95893884892086,9.84473873873874,8.68674502712477,9.03463768115942,9.05187387387388,9.00320788530466,9.24949910554562,9.29846428571429,9.41262032085561,9.60871657754011,9.46112099644128,9.56608695652174,9.52231977247434,9.36695146657271,10.2449965735974,10.6915254237288,11.0447916299715,11.2820793917426,11.7181508308479,10.2217388988513,11.6637729549249,12.4403410089647,10.005016722408,9.80325053555937,8.98918198774314,..,..,..
Grenada,GRD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.10448365755118,1.1405436788521,1.20726763925184,1.23097502670261,1.43869020673004,1.49964590294748,1.52797730068654,1.6681038745278,1.73741720873762,1.91588296760711,1.87646011080605,1.90822688489823,2.01128305582762,2.11333821733822,2.00038965087282,2.1015551389523,2.23729650684202,2.3010348888846,2.4345521023766,2.42600866763826,2.48724170543672,2.40802284082798,2.57257705179132,2.87379731656422,2.27549830763445,..,..,..
Guam,GUM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.549031915907629,0.532846370503002,0.61981971756012,0.56930841603704,0.672311769898185,0.688410969161806,0.624790239656065,0.697858138875719,0.786197351578807,0.784138563262638,0.85106743835994,0.8911542240946,0.908877070137985,0.866258954257589,0.908087138121072,0.959869358862092,0.944052806417672,0.921548718034061,0.81606028287423,0.82785497388694,0.797292859116729,0.791834914618241,0.78401618067539,0.874180490213843,1.15097799430391,..,..,..
Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.166320537306653,0.16107734633716,0.156796626875803,0.15204008356,0.165747450621934,0.16398877270262,0.167736277616178,0.170200412857394,0.176810241956737,0.182634526066041,0.18650251698748,0.191706203638133,0.197449477939161,0.202062482652778,0.20479063255481,0.188658482222414,0.191487708051913,0.195031419587754,0.212067120649895,0.214326136141025,0.241201500439589,0.25188429358134,0.228832610363065,0.19929667411108,0.207492620606193,..,..,..
Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.170258228948512,0.169710409726608,0.169065675573956,0.168432134297412,0.164654916163841,0.161240394610253,0.158188532086346,0.170959043914397,0.143634340765804,0.159200487551544,0.117983090806279,0.118615839534458,0.119065528792298,0.147101654402582,0.149358126997175,0.154026757664549,0.153151941466826,0.159770200794214,0.153530324997755,0.154659665438288,0.153196261922513,0.153925623718012,0.154457588763835,0.152655821159147,0.157241166708388,..,..,..
Guyana,GUY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.52440371366417,1.49776229394765,1.39693557571237,1.38701684441873,1.82783757196621,1.92191028135102,1.99267057901638,2.09264572457956,2.18679283120831,2.2236659878879,2.13701163280017,2.12046185974852,2.10202238643195,2.08258884335718,2.16609281954947,1.91420421708086,1.72196141680707,2.08879095135645,2.08822961916834,2.09980380666038,2.30367581266509,2.37907088506207,2.64888041418633,2.55404897365849,2.63234795184132,..,..,..
Haiti,HTI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.139971058062473,0.13770125069874,0.123110745602902,0.0881361041230535,0.0391788256567405,0.115358616313499,0.129820741886973,0.168614307458218,0.149193502002729,0.158383860450207,0.15999052542928,0.180553799585324,0.206703020906235,0.193224636809323,0.217948810737108,0.224056081328203,0.22447543997491,0.250173879805447,0.2471108535585,0.230376834363998,0.212694146185799,0.218681438265385,0.224883834618984,0.230598509783952,0.270538585794459,..,..,..
Heavily indebted poor countries (HIPC),HPC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.169466570724482,0.157572139060009,0.158455874933811,0.159043848765274,0.159507752266761,0.170772952977152,0.173898759752629,0.174699811219736,0.165523206181455,0.161359232253867,0.162257813773791,0.163942514818862,0.170391155567979,0.175683410507688,0.184718896306953,0.183977820546832,0.192717356441065,0.200496028144234,0.203015918741415,0.203269539955969,0.221203409083111,0.23265995240672,0.24060112125875,0.254597359190511,0.2653421500774,..,..,..
High income,HIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.4617165729063,11.5104034271489,11.5673614734411,11.6448978994327,11.7138840882047,11.6944391352907,11.9316133639404,11.9389539033032,11.8615016782805,11.9568756466293,12.2748907563222,12.1568562501768,12.1533299576912,12.2527921889385,12.3770143059352,12.3053707528187,12.2334647252279,12.2052688000701,11.9557744078973,11.2447257058772,11.5629604518161,11.3108591700982,11.1347478702291,11.0528841259604,10.9814265929935,..,..,..
Honduras,HND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.523188172407558,0.529203515876917,0.586263175907174,0.527757346301635,0.600971612525607,0.679567584875315,0.674925343170896,0.689742808036382,0.750926433448438,0.745833910760692,0.771138223158008,0.8535983759897,0.887475982262973,0.962390427621061,1.02260501685625,1.02449199354981,0.929221553646628,1.13892447974642,1.10159173686956,0.979841745279819,0.973269196554196,1.07222735763207,1.05625722020409,1.04701421899481,1.07522179045218,..,..,..
"Hong Kong SAR, China",HKG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.79162380576738,4.97901077885953,5.70548659598311,5.92524063718014,5.18328147264473,5.1120342424587,4.52541589620076,4.7314488465628,5.97539939178141,6.46588708090517,6.06746826706677,5.65317561026466,5.87722646461351,6.44182088310454,6.14851595783887,6.43926319497446,6.13332502078138,6.3215362260168,6.32072364827963,6.04470198485544,5.79112653398252,6.193079501103,6.07328764632662,6.26907896752984,6.39360052562418,..,..,..
Hungary,HUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.71365062307764,6.41885842635973,5.82442895840729,5.97800217291335,5.6929967114152,5.84471154660704,6.01906143568794,5.91681170354831,5.76272094769723,5.7436066121418,5.46729669489807,5.59287567523423,5.51894147308371,5.82981043979043,5.6849107552221,5.75184892731434,5.69818703910193,5.57245952079302,5.46350118168737,4.84011144757125,5.02231164868321,4.79790000267757,4.4941289440849,4.25965983098088,4.2655749757664,..,..,..
IBRD only,IBD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.59481143970717,2.64995529584393,2.69564485347025,2.6729218165876,2.61281753287497,2.67847847543331,2.71602360712667,2.6776165181562,2.60492088875775,2.61639369891272,2.63676269005827,2.6586779554307,2.73579782613899,2.96096361797656,3.16206861294308,3.34074407608572,3.52892101798622,3.66498141867299,3.85778875642925,3.91289831492644,4.12149241090075,4.40918018544916,4.52260476756904,4.50087130851773,4.5085594874331,..,..,..
Iceland,ISL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.84266519115004,6.85614650286854,6.96718341205177,7.49459854014598,7.55397506211916,7.28003723809951,8.22264573324012,7.76333687409637,7.66726510416096,7.45612713199534,7.69378211624971,7.37342789365823,7.55022728616493,7.48545701348089,7.68368290227819,7.51358455721286,7.56861499364676,7.414833454228,6.67748114449898,6.44749277077793,6.16852858593703,5.89682897929244,5.61399181830654,5.8669462942143,6.05965740746397,..,..,..
IDA & IBRD total,IBT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.18462734157922,2.22519241886899,2.26044172247292,2.23530536163624,2.17773217028674,2.22303171170184,2.25201436339783,2.21521936606939,2.15491300778732,2.16058006737852,2.17835339650001,2.19236391239953,2.24800677539785,2.42265660316654,2.57602115574813,2.7066435908344,2.84697273887386,2.949095355387,3.08946647043529,3.11591903994965,3.271113320666,3.48474764686404,3.56006224890113,3.53539867124281,3.529660071464,..,..,..
IDA blend,IDB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.935139054176256,0.931934944432828,0.984743752937707,0.964680210949929,0.900011186181608,0.854296547562493,0.892172312784937,0.863254024239368,0.872048847739153,0.876105221105687,0.963794691505352,0.974056011391457,0.998706122027004,1.00369760016901,1.02155438780323,0.999547492406517,0.994749565834865,1.00774611131032,0.988996369393452,0.890379577909769,0.907667614250529,0.939870757407796,0.937521857929491,0.930803298041924,0.880445467307095,..,..,..
IDA only,IDX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.257789590411893,0.258362535557908,0.256796231143325,0.246162547697172,0.23883114716699,0.241439353322229,0.247994967111634,0.247694730886609,0.253309076441973,0.256897407132565,0.256610246591887,0.261527996871823,0.249832058708018,0.27541051825656,0.283473307820363,0.281287477903899,0.292215378064982,0.31335117737807,0.318837215789555,0.315627497082823,0.332242202604524,0.335718672407633,0.325675764984591,0.336241561204255,0.348440392892661,..,..,..
IDA total,IDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.490587432158436,0.490090484497539,0.503578792682073,0.489471720836917,0.462349958546409,0.448284333089188,0.465184268332065,0.455013661149422,0.461514451004932,0.46502281849242,0.494096652000845,0.500432102854384,0.500568776375031,0.518765907222568,0.529728927486645,0.520641049662306,0.526091632764849,0.544347889210376,0.541702835067619,0.506682531920135,0.523641434131707,0.536908204164322,0.529591478196583,0.534503758162866,0.525891423579314,..,..,..
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.711562799537377,0.741158962727388,0.771602202609174,0.783172984077467,0.811640203078728,0.844952256536776,0.901348777044391,0.920072380243716,0.921501663720656,0.962521770586069,0.979870442389399,0.97169808049836,0.96738112771648,0.992391683101452,1.025027608194,1.06856321794464,1.12198150419096,1.19320985997303,1.31009783272163,1.43184425374633,1.39700890564172,1.47668634979755,1.59809863737809,1.59143785328546,1.73000043156161,..,..,..
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.824341653340586,0.973538000196614,1.07887470690527,1.14522955403655,1.14162855179063,1.14207742997843,1.26699299763308,1.37387888212714,1.04124592062912,1.15999248386564,1.24524161289282,1.37481834466724,1.41023379736012,1.43640446443785,1.50989820886019,1.508480595686,1.50157677007933,1.61185539544094,1.7638951391433,1.86516540256931,1.76790787941536,2.45684474415599,2.559750232591,1.94509447387694,1.81936331905513,..,..,..
"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.74316340331467,3.96338747506256,3.92148770927001,4.02118435662746,4.44085203672659,4.50580672324342,4.48270943342904,4.29422878511508,4.82793952109705,5.87648514524306,5.62871214830904,5.93828881823699,5.90968678645191,6.0808197316679,6.42136251007296,6.6571365936613,7.15083708794927,7.2097217086902,7.43467454741431,7.52200253869157,7.68472866152124,7.80293462388959,8.0016962450964,8.00380876267108,8.28302078741615,..,..,..
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.73014988546858,2.54382622696732,3.20248353752186,3.33275665994124,3.64001025858796,3.67908754914482,3.33402128659108,3.17578464115809,3.26142842013948,3.15951617778985,3.07421949277952,3.51902219102709,3.49889273150781,3.5554450498068,4.3350584036112,4.20324331377178,3.56599605775338,2.1893167321541,3.1997457904574,3.49715293558192,3.64712877455071,4.23564549156204,4.65952390199695,4.88462266415942,4.81183968613452,..,..,..
